site,plot,treatment,sample.n,time_mean,dt_mean,SRP_mean,DO_mean,temp_mean,dSRPdt_mean,Flux_mean,time_sd,dt_sd,SRP_sd,DO_sd,temp_sd,dSRPdt_sd,Flux_sd,time_se,dt_se,SRP_se,DO_se,temp_se,dSRPdt_se,Flux_se,time_median,dt_median,SRP_median,DO_median,temp_median,dSRPdt_median,Flux_median,time_mode,dt_mode,SRP_mode,DO_mode,temp_mode,dSRPdt_mode,Flux_mode,site_plot
Goo,F,O2,7,6.8125,1.11805555555556,0.04023266666666667,7.76,19.3,2.361242236024858e-4,4.722484472049715e-5,0,0,0.006734136940494553,0.3439476704383972,0,0.011254998678249835,0.002250999735649967,0,0,0.003887955775354333,0.19857828011475331,0,0.006498076516616425,0.0012996153033232852,6.8125,1.11805555555556,0.039324,7.67,19.3,0.0028952049689441027,5.790409937888205e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Goo-F
Goo,F,O2,8,7.79166666666667,0.979166666666667,0.030272666666666666,8.363333333333333,19.1,-0.010171914893617021,-0.0020343829787234043,0,0,0.006921144510363394,0.22810816147900792,0,0.0034421671256052605,6.884334251210521e-4,0,0,0.003995924646158606,0.13169830843425584,0,0.0019873361165638776,3.9746722331277553e-4,7.79166666666667,0.979166666666667,0.033244,8.32,19.1,-0.011884595744680853,-0.0023769191489361706,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Goo-F
Goo,F,O2,9,8.875,1.08333333333333,0.03414866666666667,8.026666666666667,19.7,0.0035778461538461537,7.155692307692308e-4,0,0,0.003396504428575554,0.5608327142146164,0,0.004624438227836645,9.248876455673291e-4,0,0,0.001960972746141852,0.3237969185221573,0,0.002669920655692283,5.339841311384567e-4,8.875,1.08333333333333,0.032727,7.9,19.7,0.0025966153846153877,5.193230769230775e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Goo-F
Goo,F,O2,10,9.83333333333333,0.958333333333333,0.035101,7.613333333333333,20.4,9.93739130434783e-4,1.9874782608695658e-4,0,0,0.009920724721511025,0.3617089069035115,0,0.0068279011358253336,0.0013655802271650666,0,0,0.0057277330885205655,0.20883273476902764,0,0.003942090558768908,7.884181117537816e-4,9.83333333333333,0.958333333333333,0.031884,7.43,20.4,-8.796521739130399e-4,-1.7593043478260798e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Goo-F
Goo,F,O2,11,10.8819444444444,1.04861111111111,0.023505333333333333,6.946666666666666,20.3,-0.011058119205298015,-0.0022116238410596033,0,0,0.005489520045808498,0.623244200400881,0,0.01296056229062503,0.0025921124581250064,0,0,0.003169375876169383,0.35983020687232176,0,0.007482784127341274,0.001496556825468255,10.8819444444444,1.04861111111111,0.021835,6.83,20.3,-0.005104847682119205,-0.001020969536423841,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Goo-F
Goo,F,O2,12,11.8854166666667,1.00347222222222,0.025087333333333333,7.2,20.1,0.0015765259515570947,3.153051903114189e-4,0,0,0.007065315303178858,0.5692978130996116,0,0.004445780919586781,8.891561839173562e-4,0,0,0.004079161692199896,0.328684245642126,0,0.00256677281068153,5.13354562136306e-4,11.8854166666667,1.00347222222222,0.024296,7.44,20.1,0.0028690380622837398,5.738076124567479e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Goo-F
Ke,1,N2,0,0,0,0.0103,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0.0103,NA,NA,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,1,0.037037037037037,0.037037037037037,0.023171666666666667,4.633333333333334,20.4,0.3409641430267845,0.0681928286053569,0.0010607814108694103,0.0010607814108694103,0.015961135120452222,0.2470492528491705,0,0.4160677565705722,0.08321355131411445,6.12442433116805e-4,6.12442433116805e-4,0.00921516565836508,0.14263395263556453,0,0.24021683125714358,0.04804336625142872,0.0368055555555556,0.0368055555555556,0.018149,4.67,20.4,0.21735692307692306,0.04347138461538461,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,2,0.937731481481481,0.900694444444444,0.04759633333333334,NA,20.4,0.027132638470394963,0.005426527694078993,0.001747646860016371,6.94444444444442e-4,0.015415892913916254,NA,0,0.030328526439098374,0.0060657052878196754,0.0010090043850788561,4.0093768693723873e-4,0.008900369923647995,NA,0,0.01751018290373813,0.0035020365807476262,0.9375,0.900694444444444,0.043032,NA,20.4,0.03631198149575944,0.007262396299151888,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,3,1.08333333333333,0.145601851851852,0.05053666666666667,0.14,20.6,0.019957823664986902,0.003991564732997381,0,0.0017476468600163858,0.02011904931484918,0.0458257569495584,0,0.03199131246534532,0.006398262493069064,0,0.0010090043850788646,0.01161573853776753,0.026457513110645908,0,0.018470192863596552,0.0036940385727193105,1.08333333333333,0.145833333333333,0.044466,0.13,20.6,0.00983314285714284,0.0019666285714285683,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,4,1.87916666666667,0.795833333333333,0.047897666666666665,0.46,20.9,-0.003333691796646721,-6.667383593293441e-4,0.001388888888888884,0.0013888888888889395,0.008014614422000183,0.285832118559129,0,0.015404976233529362,0.003080995246705872,8.018753738744775e-4,8.018753738745094e-4,0.004627239793992863,0.16502525059315415,0,0.008894067175287965,0.0017788134350575928,1.87916666666667,0.795833333333333,0.04418,0.55,20.9,-3.5937172774869305e-4,-7.187434554973861e-5,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,5,3.16527777777778,1.28611111111111,0.06513466666666666,0.08666666666666667,20.8,0.013402419006479479,0.002680483801295896,0.001388888888888884,0,0.021977242373267245,0.015275252316519465,0,0.022189428577371936,0.004437885715474388,8.018753738744775e-4,0,0.012688566800251494,0.008819171036881969,0,0.012811072562309662,0.002562214512461933,3.16527777777778,1.28611111111111,0.057721,0.09,20.8,0.010528639308855295,0.002105727861771059,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,6,4.17222222222222,1.00694444444444,0.09693333333333334,0.13,22.1,0.03157936551724139,0.006315873103448277,0.001388888888888662,0,0.032208230350848736,0.052915026221291815,0,0.02364231705539707,0.004728463411079414,8.018753738743492e-4,0,0.018595430463183994,0.030550504633038936,0,0.013649898116199979,0.002729979623239996,4.17222222222222,1.00694444444444,0.115152,0.11,22.1,0.025117572413793112,0.005023514482758623,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,8,5.97361111111111,0.884722222222222,0.14801133333333333,0.16666666666666669,19.9,NA,NA,0.001388888888888662,0,0.032194506011637036,0.02516611478423583,0,NA,NA,8.018753738743492e-4,0,0.01858750671224567,0.014529663145135577,0,NA,NA,5.97361111111111,0.884722222222222,0.135518,0.17,19.9,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,10,8.00694444444444,1.11111111111111,0.194713,0.15,20.3,NA,NA,0.0013888888888882178,0,0.03858610279621408,0.020000000000000004,0,NA,NA,8.018753738740928e-4,0,0.02227769683637277,0.011547005383792518,0,NA,NA,8.00694444444444,1.11111111111111,0.19725,0.15,20.3,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,12,11.9138888888889,2.96944444444444,0.192915,0.47,21.3,NA,NA,0.001388888888889106,0,0.10164388037161903,0.1907878402833891,0,NA,NA,8.018753738746056e-4,0,0.05868412169403237,0.11015141094572203,0,NA,NA,11.9138888888889,2.96944444444444,0.197668,0.37,21.3,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,N2,14,15.8222222222222,1.88888888888889,0.226993,0.4566666666666667,20.7,NA,NA,0.001388888888889106,0,0.11083021297011028,0.1530795000427338,0,NA,NA,8.018753738746056e-4,0,0.06398785329263673,0.08838049055708569,0,NA,NA,15.8222222222222,1.88888888888889,0.23812,0.54,20.7,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,0,0,0,0.0103,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0.0103,NA,NA,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,1,0.0321759259259259,0.0321759259259259,0.010828279,4.583333333333333,20.4,0.04032754647058822,0.008065509294117644,0.003948778266025922,0.003948778266025922,0.00890458413922419,0.19857828011475293,0,0.2931122100958979,0.05862244201917958,0.00227982819486021,0.00227982819486021,0.005141064049802758,0.11464922347946552,0,0.1692284134016328,0.03384568268032656,0.0333333333333333,0.0333333333333333,0.009635837,4.54,20.4,-0.019924890000000018,-0.003984978000000004,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,2,0.931944444444444,0.899768518518519,0.011038075666666668,NA,20.4,2.4068077969932827e-4,4.813615593986562e-5,0.001388888888888884,0.002629124234166784,0.005105510885717151,NA,0,0.004518902838943078,9.037805677886156e-4,8.018753738744775e-4,0.0015179255843291615,0.002947668084219362,NA,0,0.0026089897705055503,5.2179795410111e-4,0.931944444444444,0.898611111111111,0.009119227,NA,20.4,-5.748982998454393e-4,-1.1497965996908787e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,3,1.08333333333333,0.151388888888889,0.013616917333333334,7.6033333333333335,20.6,0.017091037901955337,0.0034182075803910676,0,0.0013888888888888978,0.004435572466830109,0.6957250414735217,0,0.011842784597635575,0.0023685569195271154,0,8.018753738744855e-4,0.002560878957734456,0.4016770399767013,0,0.006837434875399654,0.0013674869750799309,1.08333333333333,0.151388888888889,0.011761,8,20.6,0.012135272727272736,0.0024270545454545475,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,4,1.875,0.791666666666667,0.014328855,5.753333333333334,21.1,8.991176300936254e-4,1.798235260187251e-4,0.001388888888888884,0.001388888888888884,0.0033963705301505304,0.42253205006642197,0,0.0027573533428377505,5.514706685675501e-4,8.018753738744775e-4,8.018753738744775e-4,0.001960895439850121,0.24394899284709318,0,0.0015919586947382898,3.18391738947658e-4,1.875,0.791666666666667,0.013639565,5.54,21.1,-5.434676007005265e-4,-1.086935201401053e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,5,3.16111111111111,1.28611111111111,0.014230499333333334,5.390000000000001,21,-7.647524838012901e-5,-1.5295049676025803e-5,0.001388888888888884,0,0.006222191554428498,0.06557438524301996,0,0.0022003336465448533,4.4006672930897066e-4,8.018753738744775e-4,0,0.0035923839688987097,0.0378593889720018,0,0.001270363223139662,2.540726446279324e-4,3.16111111111111,1.28611111111111,0.012735498,5.4,21,-7.029462634989198e-4,-1.4058925269978397e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,6,4.16805555555556,1.00694444444444,0.018331052666666667,6.21,22.3,0.004072273655172414,8.144547310344829e-4,0.001388888888888662,0,0.002482039008622012,0.2007485989988469,0,0.004908513288154073,9.817026576308147e-4,8.018753738743492e-4,0,0.0014330058897670706,0.1159022576714245,0,0.0028339314682366097,5.66786293647322e-4,4.16805555555556,1.00694444444444,0.018359,6.3,22.3,0.0030782830344827576,6.156566068965516e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,8,5.96111111111111,0.876388888888889,0.019516724666666665,6.363333333333333,20.4,NA,NA,0.001388888888889106,0,0.003984554487947847,0.2311565126344774,0,NA,NA,8.018753738746056e-4,0,0.0023004836062174207,0.13345827479445066,0,NA,NA,5.96111111111111,0.876388888888889,0.021776174,6.39,20.4,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,10,7.99444444444444,1.11111111111111,0.016428301333333332,5.236666666666667,20.8,NA,NA,0.001388888888889106,0,0.005446996245308541,0.5379900866496831,0,NA,NA,8.018753738746056e-4,0,0.003144824748503767,0.3106087213485446,0,NA,NA,7.99444444444444,1.11111111111111,0.018159904,5.48,20.8,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,12,11.9013888888889,2.96944444444444,0.034684555,5.6066666666666665,21.5,NA,NA,0.001388888888889106,0,0.010692410954694687,0.4158525379666852,0,NA,NA,8.018753738746056e-4,0,0.006173266342979081,0.2400925747382548,0,NA,NA,11.9013888888889,2.96944444444444,0.030866,5.44,21.5,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
Ke,1,O2,14,15.8180555555556,1.89722222222222,0.03554035766666667,5.456666666666667,21.1,NA,NA,0.001388888888889106,0,0.01814670599367214,0.8177000264970852,0,NA,NA,8.018753738746056e-4,0,0.010477005590351605,0.4720993304144563,0,NA,NA,15.8180555555556,1.89722222222222,0.037225,5.02,21.1,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,Ke-1
LC,0,N2,0,0,0,0.005,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0.005,NA,NA,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,1,1,1,0.05591,0.21333333333333335,17.533333333333335,NA,NA,0,0,0.019329687012468674,0.05131601439446885,0.0577350269189634,NA,NA,0,0,0.011160000000000002,0.0296273147243853,0.03333333333333381,NA,NA,1,1,0.06707,0.2,17.5,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,5,4.95833333333333,1,0.18739333333333333,0.47000000000000003,19.4,NA,NA,0,0,0.13560654900606142,0.04582575694955841,0,NA,NA,0,0,0.07829247757252575,0.026457513110645915,0,NA,NA,4.95833333333333,1,0.23,0.46,19.4,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,6,5.95833333333333,1,0.16897833333333334,0.45,19.1,-0.018414999999999997,-0.003683,0,0,0.12913438573955946,0.04358898943540674,0,0.06262900787175223,0.012525801574350445,0,0,0.07455577236837163,0.025166114784235836,0,0.03615887455383534,0.007231774910767068,5.95833333333333,1,0.212534,0.43,19.1,-0.011902,-0.0023804,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,7,6.95833333333333,1,0.10956566666666666,0.3933333333333333,19,-0.059412666666666676,-0.011882533333333337,0,0,0.07235291194093942,0.030550504633038936,0,0.0571365772980263,0.011427315459605262,0,0,0.04177297318575466,0.01763834207376394,0,0.03298781828358935,0.006597563656717871,6.95833333333333,1,0.128662,0.4,19,-0.083872,-0.016774400000000002,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,8,7.95833333333333,1,0.1773265,0.48,18.9,0.07730900000000002,0.015461800000000001,0,0,0.08984286629721919,0.014142135623730963,0,0.009770801502435702,0.00195416030048714,0,0,0.06352850000000002,0.010000000000000009,0,0.006908999999999991,0.001381799999999998,7.95833333333333,1,0.1773265,0.48,18.9,0.07730900000000002,0.015461800000000001,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,9,9.95833333333333,2,0.26835,0.48666666666666664,18.6,NA,NA,0,0,0.14406385696627727,0.18502252115170553,0,NA,NA,0,0,0.08317530659997593,0.10682280239308042,0,NA,NA,9.95833333333333,2,0.260892,0.39,18.6,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,10,11.9583333333333,2,0.31784,0.31666666666666665,18.4,0.024745000000000003,0.004949000000000001,0,0,0.15035566933108974,0.049328828623162464,0,0.015448549155179576,0.003089709831035916,0,0,0.08680788616249102,0.028480012484391765,0,0.008919224013332094,0.0017838448026664191,11.9583333333333,2,0.34568,0.34,18.4,0.018166000000000015,0.003633200000000003,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,11,12.9583333333333,1,0.2894966666666667,0.47333333333333333,18.6,-0.02834333333333332,-0.005668666666666665,0,0,0.13563178696136585,0.11372481406154653,0,0.015567489018249968,0.0031134978036499936,0,0,0.07830704871281455,0.06565905201197403,0,0.008987893975293162,0.0017975787950586324,12.9583333333333,1,0.320066,0.44,18.6,-0.02561399999999997,-0.005122799999999994,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,N2,12,13.9583333333333,1,0.2660746666666667,0.66,NA,-0.023422000000000016,-0.0046844000000000035,0,0,0.12206545762554338,0.2451530134426253,NA,0.07498978343081142,0.014997956686162285,0,0,0.07047452481886234,0.14153915830374766,NA,0.043295371650250714,0.008659074330050143,13.9583333333333,1,0.213154,0.65,NA,-0.0015650000000000386,-3.130000000000077e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,0,0,0,0.005,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0.005,NA,NA,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,1,1,1,0.017626666666666665,9.243333333333334,17.9,NA,NA,0,0,0.001550526792201067,0.035118845842841716,0,NA,NA,0,0,8.951970608630131e-4,0.020275875100993636,0,NA,NA,1,1,0.01808,9.24,17.9,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,5,4.95833333333333,1,0.026943333333333333,2.1166666666666667,19.333333333333332,NA,NA,0,0,0.002710301336260109,0.561634519356969,0.11547005383792475,NA,NA,0,0,0.0015647932060747765,0.3242598409369321,0.06666666666666643,NA,NA,4.95833333333333,1,0.02741,1.96,19.4,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,7,6.95833333333333,1,0.026090333333333333,1.846666666666667,19,NA,NA,0,0,0.017788533113591274,2.245914809901153,0,NA,NA,0,0,0.010270214381620494,1.296679520073398,0,NA,NA,6.95833333333333,1,0.016054,0.56,19,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,8,7.95833333333333,1,0.018179666666666667,1.5033333333333334,18.9,-0.007910666666666667,-0.0015821333333333333,0,0,0.031488106331333,1.7036529380520358,0,0.013703080286320056,0.002740616057264011,0,0,0.018179666666666667,0.9836044823900397,0,0.007911477092033938,0.0015822954184067878,7.95833333333333,1,0,0.56,18.9,-0.015588,-0.0031176,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,9,9.95833333333333,2,0.040507,7.6433333333333335,18.6,0.011163666666666667,0.0022327333333333334,0,0,0.03540947230614994,0.5862024678669763,0,0.01873180520086981,0.0037463610401739624,0,0,0.02044366836781827,0.33844415262262173,0,0.010814812775129818,0.0021629625550259636,9.95833333333333,2,0.055942,7.6,18.6,7.015000000000007e-4,1.4030000000000016e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,10,11.9583333333333,2,0.07491,3.8633333333333333,18.4,0.0172015,0.0034403000000000003,0,0,0.034905311916669644,1.328620838814947,0,9.413194197508105e-4,1.882638839501623e-4,0,0,0.020152591231237072,0.7670795989407561,0,5.434710203865528e-4,1.0869420407731067e-4,11.9583333333333,2,0.09203,4.35,18.4,0.017375,0.0034750000000000007,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,11,12.9583333333333,1,0.07637165666666666,4.476666666666667,18.6,0.001461656666666665,2.923313333333331e-4,0,0,0.058431375879262275,1.2980498192801897,0,0.025832661542002082,0.005166532308400417,0,0,0.03373537059301228,0.7494294125829627,0,0.014914494095159396,0.0029828988190318795,12.9583333333333,1,0.100876,4.31,18.6,0.002925999999999998,5.851999999999996e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,0,O2,12,13.9583333333333,1,0.09617466666666667,3.87,NA,0.019803010000000003,0.0039606020000000006,0,0,0.027056866676193923,0.9885342685005916,NA,0.03577858440296793,0.007155716880593586,0,0,0.015621289258928377,0.5707305260219864,NA,0.020656775336277283,0.004131355067255456,13.9583333333333,1,0.094168,3.35,NA,0.005617999999999998,0.0011235999999999996,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-0
LC,2,N2,0,0,0,0.005,NA,20,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0.005,NA,20,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,1,1.84375,1.84375,0.02743333333333333,0.4633333333333333,19.4,NA,NA,0,0,0.018834012672113536,0.29737742572921255,0,NA,NA,0,0,0.010873822286165574,0.17169093679567882,0,NA,NA,1.84375,1.84375,0.02351,0.42,19.4,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,2,3,1.15625,0.04484666666666667,0.8533333333333333,19.9,0.015060180180180183,0.0030120360360360366,0,0,0.01287983436746503,0.9584014468547788,0,0.006477833988860881,0.0012955667977721762,0,0,0.007436175839173729,0.5533333333333333,0,0.003739979197234537,7.479958394469074e-4,3,1.15625,0.0465,0.3,19.9,0.0176,0.0035200000000000006,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,3,3.69166666666667,0.691666666666667,0.07090666666666666,0.64,20.7,0.03767710843373494,0.007535421686746987,0,0,0.032206214203680215,0.1752141546793523,0,0.034098582925489604,0.0068197165850979215,0,0,0.01859426644007352,0.10115993936995679,0,0.0196868260310162,0.00393736520620324,3.69166666666667,0.691666666666667,0.08044,0.63,20.7,0.03414939759036144,0.006829879518072288,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,4,4.67708333333333,0.985416666666667,0.10257333333333332,0.36666666666666664,21.7,0.032135306553911204,0.006427061310782241,0,0,0.0430938096869299,0.07637626158259735,0,0.011596478672746421,0.0023192957345492845,0,0,0.024880222623155483,0.04409585518440985,0,0.006695230083361901,0.0013390460166723803,4.67708333333333,0.985416666666667,0.11975,0.35,21.7,0.03770993657505285,0.007541987315010571,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,5,5.80833333333333,1.13125,0.11785,1.1366666666666667,21.4,0.013504235727440143,0.002700847145488029,0,0,0.04764871771621981,0.8604843597261563,0,0.00794379613997223,0.0015887592279944462,0,0,0.02751,0.49680087672135914,0,0.004586352839800477,9.172705679600956e-4,5.80833333333333,1.13125,0.14536,1.17,21.4,0.00966187845303867,0.001932375690607734,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,6,6.66736111111111,0.859027777777778,0.14140333333333333,0.7566666666666667,20.9,0.027418593371059025,0.005483718674211806,0,0,0.047221586518596904,0.2386070689089771,0,0.001694338554043725,3.388677108087453e-4,0,0,0.02726339568807313,0.13775985546514552,0,9.78226820275506e-4,1.9564536405510137e-4,6.66736111111111,0.859027777777778,0.16727,0.65,20.9,0.02802004850444625,0.00560400970088925,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,7,7.68888888888889,1.02152777777778,0.15545333333333333,0.43,20.633333333333333,0.013753908905506452,0.0027507817811012903,0,0,0.06432211309754471,0.043588989435406726,0.057735026918961346,0.018795568489850104,0.003759113697970021,0,0,0.037136389311712995,0.02516611478423583,0.033333333333332625,0.010851626527187005,0.0021703253054374014,7.68888888888889,1.02152777777778,0.18399,0.41,20.6,0.013656016315431669,0.0027312032630863337,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,8,9.70833333333333,2.01944444444444,0.18711333333333333,0.4033333333333333,20.1,0.015677579092159565,0.0031355158184319127,0,0,0.07489186493427262,0.3061590000854676,0,0.005657127597912155,0.0011314255195824308,0,0,0.04323883837991539,0.17676098111417138,0,0.003266144141494644,6.532288282989286e-4,9.70833333333333,2.01944444444444,0.21529,0.29,20.1,0.015499312242090795,0.003099862448418159,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,9,11.78125,2.07291666666667,0.20299333333333333,0.35,22.866666666666667,0.0076607035175879435,0.0015321407035175888,0,0,0.08606542530734007,0.10440306508910548,0.057735026918961346,0.0071214723222210695,0.0014242944644442138,0,0,0.04968989646911242,0.06027713773341707,0.033333333333332625,0.004111583962260804,8.223167924521608e-4,11.78125,2.07291666666667,0.22387,0.3,22.9,0.004139095477386937,8.278190954773874e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,10,13.6618055555556,1.88055555555556,0.23169666666666666,0.8466666666666667,20.9,0.015263220088626291,0.0030526440177252585,0,0,0.09359782387071472,0.9556324258486278,0,0.006918739225998393,0.0013837478451996787,0,0,0.05403872880732033,0.5517346383100404,0,0.0039945359545829956,7.989071909165992e-4,13.6618055555556,1.88055555555556,0.26671,0.31,20.9,0.01384697193500739,0.0027693943870014783,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,11,15.5729166666667,1.91111111111111,0.22560666666666668,0.5933333333333334,20.1,-0.0031866279069767455,-6.373255813953492e-4,0,0,0.09535094143915587,0.22479620400116485,0,0.0015773884771317327,3.1547769542634654e-4,0,0,0.05505089170738089,0.12978614889287857,0,9.107056618886197e-4,1.8214113237772397e-4,15.5729166666667,1.91111111111111,0.25856,0.54,20.1,-0.003919186046511626,-7.838372093023253e-4,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,N2,12,16.6770833333333,1.10416666666667,0.27545,0.51,19.8,0.0451411320754717,0.00902822641509434,0,0,0.12558049968048385,0.0866025403784439,0,0.02919890256743831,0.005839780513487662,0,0,0.07250393529549506,0.05000000000000003,0,0.016857994257352165,0.003371598851470433,16.6770833333333,1.10416666666667,0.30447,0.56,19.8,0.04157886792452831,0.008315773584905662,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,O2,0,0,0,0.005,NA,20,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,0,0.005,NA,20,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,O2,1,1.84375,1.84375,0.002934633333333333,7.88,19.3,NA,NA,0,0,0.0026086121603897602,0.03605551275463999,0,NA,NA,0,0,0.0015060829330123594,0.020816659994661382,0,NA,NA,1.84375,1.84375,0.0038139,7.87,19.3,NA,NA,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,O2,2,3,1.15625,0.015520933333333334,6.513333333333334,20,0.01088544864864865,0.00217708972972973,0,0,0.011496176217044228,0.23713568549109912,0,0.01187882779040007,0.0023757655580800142,0,0,0.0066373204335618595,0.13691035185275252,0,0.006858244422444688,0.0013716488844889379,3,1.15625,0.013455,6.55,20,0.007321081081081081,0.0014642162162162163,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
LC,2,O2,3,3.69166666666667,0.691666666666667,0.020043333333333333,6.973333333333334,20.833333333333332,0.006538409638554218,0.001307681927710844,0,0,0.009779776752734868,0.3855299383100272,0.057735026918961346,0.027293354830218795,0.005458670966043759,0,0,0.005646356740805921,0.22258581366395402,0.033333333333332625,0.015757825758314796,0.0031515651516629594,3.69166666666667,0.691666666666667,0.01924,6.87,20.8,0.020301975903614457,0.004060395180722892,numeric,numeric,numeric,numeric,numeric,numeric,numeric,LC-2
