core.n,sample.n,vol.sample,DO.mgl,vol.added,notes,pH,date.time,temp.C,tech,id.core_sample,id.core_date,SRP.mgl,Timestamp,Specific Conductance (uS/cm),Dissolved Oxygen (mg/L),ORP_1 (mV),pH_1 (units),Temperature (C),site,plot,rep,treatment,yr,yr_core,yr_core_sample,core_sample,pH_1 (Units),Comment,Folder,Unit ID,site.plot.trt.rep,site.name,site.n,site.plot,radius,azimuth,date.collect,Label,H.add (cm),Notes,site.plot.treatment.rep,site.plot.rep,n,sample.date,label,start_time,prev_time,prev_SRP,Days Elapsed,dt,dSRPdt,Flux,do,temp,ph,siteB
97,13,5,7.24,NA,NA,NA,2019-10-18T00:00:00Z,18,0,2019.97s13,97 2019-10-18,0.01669,NA,NA,NA,NA,NA,NA,OCSP,4,7,O2,19,y19c97,y19c97s13,c97s13,NA,NA,NA,NA,OCSP.4.O2.7,Otter Creek Swamps Preserve,NA,OCSP.4,4.2,75,2019-10-04T00:00:00Z,OCSP.4.7 (O2) { rad:4.2 az:75} 10/3/19 [97],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-17T12:00:00Z,0.014983,13.2708333333333,0.5,0.0034140000000000004,6.828000000000001e-4,7.24,18,NA,OCSP
98,0,5,NA,NA,NA,NA,2019-10-04T17:30:00Z,16.3,0,2019.98s0,98 2019-10-04,0.005,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s0,c98s0,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,0,0,NA,NA,NA,16.3,NA,OCSP
98,1,5,8.84,30,NA,NA,2019-10-05T17:30:00Z,16.3,0,2019.98s1,98 2019-10-05,0.031112,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s1,c98s1,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,1,1,NA,NA,8.84,16.3,NA,OCSP
98,2,5,7.84,0,NA,NA,2019-10-06T15:00:00Z,16.2,ted,2019.98s2,98 2019-10-06,0.023995,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s2,c98s2,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-05T17:30:00Z,0.031112,1.89583333333333,0.895833333333333,-0.007944558139534886,-0.0015889116279069774,7.84,16.2,NA,OCSP
98,3,5,7.78,10,NA,NA,2019-10-07T15:00:00Z,17.5,0,2019.98s3,98 2019-10-07,0.032869,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s3,c98s3,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-06T15:00:00Z,0.023995,2.89583333333333,1,0.008874000000000003,0.0017748000000000009,7.78,17.5,NA,OCSP
98,4,5,7.86,NA,NA,NA,2019-10-08T14:30:00Z,17.8,nk,2019.98s4,98 2019-10-08,0.034486,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s4,c98s4,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-07T15:00:00Z,0.032869,3.875,0.979166666666667,0.0016514042553191495,3.3028085106382994e-4,7.86,17.8,NA,OCSP
98,5,5,7.83,NA,NA,NA,2019-10-09T11:15:00Z,17.7,0,2019.98s5,98 2019-10-09,0.03315,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s5,c98s5,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-08T14:30:00Z,0.034486,4.73958333333333,0.864583333333333,-0.0015452530120481972,-3.090506024096395e-4,7.83,17.7,NA,OCSP
98,6,5,7.66,NA,NA,NA,2019-10-10T13:30:00Z,17.3,0,2019.98s6,98 2019-10-10,0.037391,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s6,c98s6,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-09T11:15:00Z,0.03315,5.83333333333333,1.09375,0.003877485714285716,7.754971428571432e-4,7.66,17.3,NA,OCSP
98,7,5,7.96,NA,NA,NA,2019-10-11T12:00:00Z,18,cs,2019.98s7,98 2019-10-11,0.028554,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s7,c98s7,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-10T13:30:00Z,0.037391,6.77083333333333,0.9375,-0.009426133333333335,-0.001885226666666667,7.96,18,NA,OCSP
98,8,5,7.71,NA,NA,NA,2019-10-12T15:00:00Z,18.1,nk,2019.98s8,98 2019-10-12,0.035399,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s8,c98s8,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-11T12:00:00Z,0.028554,7.89583333333333,1.125,0.006084444444444444,0.0012168888888888889,7.71,18.1,NA,OCSP
98,9,5,NA,NA,NA,NA,2019-10-14T09:30:00Z,0,nk,2019.98s9,98 2019-10-14,0.042396,2019-10-14T10:59:00Z,268.2,7.2,264.6,NA,17.9,OCSP,4,8,O2,19,y19c98,y19c98s9,c98s9,7.92,NA,IC2019,11K101054,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-12T15:00:00Z,0.035399,9.66666666666667,1.77083333333333,0.003951247058823532,7.902494117647063e-4,7.2,17.9,7.92,OCSP
98,10,5,7.91,NA,NA,NA,2019-10-15T09:30:00Z,17.9,nk,2019.98s10,98 2019-10-15,0.019134,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s10,c98s10,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-14T09:30:00Z,0.042396,10.6666666666667,1,-0.023262,-0.0046524,7.91,17.9,NA,OCSP
98,11,5,7.54,NA,NA,NA,2019-10-16T12:00:00Z,17.7,0,2019.98s11,98 2019-10-16,0.039119,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s11,c98s11,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-15T09:30:00Z,0.019134,11.7708333333333,1.10416666666667,0.01809962264150943,0.0036199245283018867,7.54,17.7,NA,OCSP
98,12,5,7.86,NA,NA,NA,2019-10-17T12:00:00Z,18,0,2019.98s12,98 2019-10-17,0.024971,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s12,c98s12,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-16T12:00:00Z,0.039119,12.7708333333333,1,-0.014148,-0.0028296000000000003,7.86,18,NA,OCSP
98,13,5,7.36,NA,NA,NA,2019-10-18T00:00:00Z,18,0,2019.98s13,98 2019-10-18,0.04602,NA,NA,NA,NA,NA,NA,OCSP,4,8,O2,19,y19c98,y19c98s13,c98s13,NA,NA,NA,NA,OCSP.4.O2.8,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,63,2019-10-04T00:00:00Z,OCSP.4.8 (O2) { rad:4.3 az:63} 10/3/19 [98],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-17T12:00:00Z,0.024971,13.2708333333333,0.5,0.042097999999999997,0.0084196,7.36,18,NA,OCSP
99,0,5,NA,NA,NA,NA,2019-10-04T17:30:00Z,16.3,0,2019.99s0,99 2019-10-04,0.005,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s0,c99s0,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,0,0,NA,NA,NA,16.3,NA,OCSP
99,1,5,8.95,80,NA,NA,2019-10-05T17:30:00Z,16.3,0,2019.99s1,99 2019-10-05,0.017125,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s1,c99s1,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-04T17:30:00Z,NA,1,1,NA,NA,8.95,16.3,NA,OCSP
99,2,5,7.93,0,NA,NA,2019-10-06T15:00:00Z,16.2,ted,2019.99s2,99 2019-10-06,0.015195,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s2,c99s2,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-05T17:30:00Z,0.017125,1.89583333333333,0.895833333333333,-0.002154418604651164,-4.3088372093023284e-4,7.93,16.2,NA,OCSP
99,3,5,6.63,10,NA,NA,2019-10-07T15:00:00Z,17.5,0,2019.99s3,99 2019-10-07,0.025318,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s3,c99s3,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-06T15:00:00Z,0.015195,2.89583333333333,1,0.010123,0.0020246,6.63,17.5,NA,OCSP
99,4,5,8.03,NA,NA,NA,2019-10-08T14:30:00Z,17.8,nk,2019.99s4,99 2019-10-08,0.024052,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s4,c99s4,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-07T15:00:00Z,0.025318,3.875,0.979166666666667,-0.0012929361702127657,-2.5858723404255314e-4,8.03,17.8,NA,OCSP
99,5,5,7.66,NA,NA,NA,2019-10-09T11:15:00Z,17.7,0,2019.99s5,99 2019-10-09,0.01883,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s5,c99s5,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-08T14:30:00Z,0.024052,4.73958333333333,0.864583333333333,-0.006039903614457832,-0.0012079807228915665,7.66,17.7,NA,OCSP
99,6,5,7.56,NA,NA,NA,2019-10-10T13:30:00Z,17.3,0,2019.99s6,99 2019-10-10,0.018696,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s6,c99s6,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-09T11:15:00Z,0.01883,5.83333333333333,1.09375,-1.2251428571428453e-4,-2.450285714285691e-5,7.56,17.3,NA,OCSP
99,7,5,7.61,NA,NA,NA,2019-10-11T12:00:00Z,18,cs,2019.99s7,99 2019-10-11,0.023884,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s7,c99s7,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-10T13:30:00Z,0.018696,6.77083333333333,0.9375,0.005533866666666665,0.001106773333333333,7.61,18,NA,OCSP
99,8,5,7.57,NA,NA,NA,2019-10-12T15:00:00Z,18.1,nk,2019.99s8,99 2019-10-12,0.014435,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s8,c99s8,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-11T12:00:00Z,0.023884,7.89583333333333,1.125,-0.00839911111111111,-0.0016798222222222223,7.57,18.1,NA,OCSP
99,9,5,NA,NA,NA,NA,2019-10-14T09:30:00Z,0,nk,2019.99s9,99 2019-10-14,0.018544,2019-10-14T10:58:00Z,293.4,7.32,266.3,NA,17.9,OCSP,4,9,O2,19,y19c99,y19c99s9,c99s9,7.99,NA,IC2019,11K101054,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-12T15:00:00Z,0.014435,9.66666666666667,1.77083333333333,0.002320376470588236,4.640752941176473e-4,7.32,17.9,7.99,OCSP
99,10,5,7.94,NA,NA,NA,2019-10-15T09:30:00Z,17.9,nk,2019.99s10,99 2019-10-15,0.012359,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s10,c99s10,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-14T09:30:00Z,0.018544,10.6666666666667,1,-0.006185000000000001,-0.0012370000000000003,7.94,17.9,NA,OCSP
99,11,5,7.55,NA,NA,NA,2019-10-16T12:00:00Z,17.7,0,2019.99s11,99 2019-10-16,0.027128,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s11,c99s11,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-15T09:30:00Z,0.012359,11.7708333333333,1.10416666666667,0.013375698113207546,0.0026751396226415095,7.55,17.7,NA,OCSP
99,12,5,7.94,NA,NA,NA,2019-10-17T12:00:00Z,18,0,2019.99s12,99 2019-10-17,0.016498,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s12,c99s12,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-16T12:00:00Z,0.027128,12.7708333333333,1,-0.01063,-0.0021260000000000003,7.94,18,NA,OCSP
99,13,5,7.51,NA,NA,NA,2019-10-18T00:00:00Z,18,0,2019.99s13,99 2019-10-18,0.03007,NA,NA,NA,NA,NA,NA,OCSP,4,9,O2,19,y19c99,y19c99s13,c99s13,NA,NA,NA,NA,OCSP.4.O2.9,Otter Creek Swamps Preserve,NA,OCSP.4,4.3,69,2019-10-04T00:00:00Z,OCSP.4.9 (O2) { rad:4.3 az:69} 10/3/19 [99],NA,NA,NA,NA,NA,NA,NA,2019-10-04T17:30:00Z,2019-10-17T12:00:00Z,0.016498,13.2708333333333,0.5,0.027144,0.005428800000000001,7.51,18,NA,OCSP
1,0,NA,NA,NA,NA,NA,2021-06-10T19:30:00Z,18.8,NA,2021.1s0,1 2021-06-10,0.005,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s0,c1s0,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-10T19:30:00Z,NA,0,0,NA,NA,NA,18.8,NA,DMF
1,1,5,8.3,95.2656556274569,NA,7.89,2021-06-11T19:30:00Z,18.8,NA,2021.1s1,1 2021-06-11,0.027592,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s1,c1s1,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,2.1,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-10T19:30:00Z,NA,1,1,NA,NA,8.3,18.8,7.89,DMF
1,2,5,8.64,NA,NA,7.54,2021-06-12T19:30:00Z,20.2,NA,2021.1s2,1 2021-06-12,0.02645,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s2,c1s2,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-11T19:30:00Z,0.027592,2,1,-0.0011419999999999972,-2.2839999999999945e-4,8.64,20.2,7.54,DMF
1,3,5,7.85,NA,NA,7.66,2021-06-13T15:15:00Z,20.5,NA,2021.1s3,1 2021-06-13,0.02716,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s3,c1s3,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-12T19:30:00Z,0.02645,2.82291666666667,0.822916666666667,8.627848101265808e-4,1.7255696202531619e-4,7.85,20.5,7.66,DMF
1,4,5,6.68,NA,NA,7.31,2021-06-14T15:30:00Z,20.5,NA,2021.1s4,1 2021-06-14,0.033947,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s4,c1s4,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-13T15:15:00Z,0.02716,3.83333333333333,1.01041666666667,0.006717030927835049,0.0013434061855670098,6.68,20.5,7.31,DMF
1,5,5,7.11,NA,NA,7.49,2021-06-15T16:30:00Z,20.6,NA,2021.1s5,1 2021-06-15,0.250514,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s5,c1s5,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-14T15:30:00Z,0.033947,4.875,1.04166666666667,0.20790432,0.041580864,7.11,20.6,7.49,DMF
1,6,5,6.33,54.43751750140393,NA,7.48,2021-06-16T12:10:00Z,20,NA,2021.1s6,1 2021-06-16,0.182518,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s6,c1s6,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,1.2,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-15T16:30:00Z,0.250514,5.69444444444444,0.819444444444444,-0.08297816949152542,-0.016595633898305085,6.33,20,7.48,DMF
1,7,5,6.38,NA,NA,7.61,2021-06-17T15:00:00Z,19.3,NA,2021.1s7,1 2021-06-17,0.124272,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s7,c1s7,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-16T12:10:00Z,0.182518,6.8125,1.11805555555556,-0.05209580124223604,-0.01041916024844721,6.38,19.3,7.61,DMF
1,8,5,5.42,NA,NA,7.37,2021-06-18T14:30:00Z,19.1,NA,2021.1s8,1 2021-06-18,0.250822,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s8,c1s8,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-17T15:00:00Z,0.124272,7.79166666666667,0.979166666666667,0.12924255319148936,0.025848510638297875,5.42,19.1,7.37,DMF
1,9,5,5.71,NA,NA,7.48,2021-06-19T16:30:00Z,19.7,NA,2021.1s9,1 2021-06-19,0.145454,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s9,c1s9,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-18T14:30:00Z,0.250822,8.875,1.08333333333333,-0.09726276923076922,-0.019452553846153846,5.71,19.7,7.48,DMF
1,10,5,6.24,NA,NA,7.7,2021-06-20T15:30:00Z,20.4,NA,2021.1s10,1 2021-06-20,0.138223,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s10,c1s10,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-19T16:30:00Z,0.145454,9.83333333333333,0.958333333333333,-0.007545391304347813,-0.0015090782608695626,6.24,20.4,7.7,DMF
1,11,5,4.43,NA,NA,7.3,2021-06-21T16:40:00Z,20.3,NA,2021.1s11,1 2021-06-21,0.04609,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s11,c1s11,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,NA,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-20T15:30:00Z,0.138223,10.8819444444444,1.04861111111111,-0.08786193377483445,-0.01757238675496689,4.43,20.3,7.3,DMF
1,12,5,2.92,86.19273604388955,NA,7.34,2021-06-22T16:45:00Z,20.1,NA,2021.1s12,1 2021-06-22,0.012689,NA,NA,NA,NA,NA,NA,DM,F,7,O2,21,y21c1,y21c1s12,c1s12,NA,NA,NA,NA,NA,NA,NA,DM.F,3.3,200,NA,NA,1.9,NA,DM.F.O2.7,DM.F.7,124,6/11/21,"DM.F.7 (O2) {rad:3.3, az:200}6/11/21",2021-06-10T19:30:00Z,2021-06-21T16:40:00Z,0.04609,11.8854166666667,1.00347222222222,-0.03328542560553633,-0.006657085121107267,2.92,20.1,7.34,DMF
2,0,NA,NA,NA,NA,NA,2021-06-10T19:30:00Z,18.8,NA,2021.2s0,2 2021-06-10,0.005,NA,NA,NA,NA,NA,NA,DM,F,8,O2,21,y21c2,y21c2s0,c2s0,NA,NA,NA,NA,NA,NA,NA,DM.F,4.2,220,NA,NA,NA,NA,DM.F.O2.8,DM.F.8,125,6/11/21,"DM.F.8 (O2) {rad:4.2, az:220}6/11/21",2021-06-10T19:30:00Z,2021-06-10T19:30:00Z,NA,0,0,NA,NA,NA,18.8,NA,DMF
2,1,5,8.48,NA,NA,7.97,2021-06-11T19:30:00Z,18.8,NA,2021.2s1,2 2021-06-11,0.027376,NA,NA,NA,NA,NA,NA,DM,F,8,O2,21,y21c2,y21c2s1,c2s1,NA,NA,NA,NA,NA,NA,NA,DM.F,4.2,220,NA,NA,NA,NA,DM.F.O2.8,DM.F.8,125,6/11/21,"DM.F.8 (O2) {rad:4.2, az:220}6/11/21",2021-06-10T19:30:00Z,2021-06-10T19:30:00Z,NA,1,1,NA,NA,8.48,18.8,7.97,DMF
